insti_ID,nirf_year,domain,fin_year,library,equipment,workshops,studios,capital_assets,salaries,maintenance,seminars,research_amount,consultancy_amount,sponsored_projects,funding_agencies
IR-O-U-0456,2025,Overall,2023-24,298830979.0,4977872845.0,15221031.0,15922736.0,854156496.0,,,,9694717158.0,357447061.0,801.0,128.0
IR-O-U-0456,2025,Overall,2022-23,191765768.0,5114315121.0,35946386.0,7825561.0,850240751.0,,,,5922234509.0,195081858.0,699.0,112.0
IR-O-U-0456,2025,Overall,2021-22,232093405.0,4475051053.0,16830244.0,53944831.0,1066955804.0,,,,5049150727.0,115588093.0,576.0,112.0
IR-O-U-0220,2025,Overall,2023-24,218534218.0,1683221699.0,85203873.0,,,5010997865.0,2940760709.0,79780324.0,11118521445.0,193254711.0,1412.0,276.0
IR-O-U-0220,2025,Overall,2022-23,202533939.0,1299078359.0,93480412.0,,,5136049939.0,1828614204.0,39993362.0,5347726925.0,188204222.0,1343.0,153.0
IR-O-U-0220,2025,Overall,2021-22,338527338.0,1453587730.0,32057107.0,,,4102153668.0,1250256552.0,3626240.0,5437309580.0,119485767.0,1178.0,106.0
IR-O-U-0306,2025,Overall,2023-24,177105628.0,2817100804.0,0.0,0.0,,8523975101.0,4688514494.0,247557830.0,5979393642.0,185367156.0,1583.0,530.0
IR-O-U-0306,2025,Overall,2022-23,60655438.0,3091659479.0,82044432.0,0.0,,6581612412.0,3380913236.0,22683371.0,4762663592.0,194638053.0,1378.0,445.0
IR-O-U-0306,2025,Overall,2021-22,395211540.0,859086724.0,99980000.0,0.0,,6070571682.0,2978397843.0,9177625.0,4352399044.0,199299376.0,1334.0,368.0
IR-O-I-1074,2025,Overall,2023-24,187600000.0,2642131575.0,5271461.0,3490210.0,131400000.0,,,,3706503517.0,561090027.0,1011.0,414.0
IR-O-I-1074,2025,Overall,2022-23,187521973.0,2615655221.0,2429151.0,2124700.0,2857555221.0,,,,3334108500.0,352197517.0,595.0,247.0
IR-O-I-1074,2025,Overall,2021-22,191213021.0,2374297516.0,44456874.0,43928631.0,1476113707.0,,,,3798462730.0,319358716.0,728.0,225.0
IR-O-I-1075,2025,Overall,2023-24,203000000.0,1103442000.0,55900000.0,10267000.0,157700000.0,4081234700.0,5341217000.0,55900000.0,2269718000.0,408841000.0,,
IR-O-I-1075,2025,Overall,2022-23,202200000.0,1096200000.0,52180000.0,6113000.0,150260000.0,3543190000.0,4670560000.0,52180000.0,2151803000.0,51236700.0,,
IR-O-I-1075,2025,Overall,2021-22,184609000.0,640307900.0,47800000.0,5674000.0,137621500.0,3183924000.0,3967440000.0,47800000.0,2302487100.0,41106000.0,,
IR-O-U-0573,2025,Overall,2023-24,247696823.0,1613101450.0,163201110.0,23090103.0,316335763.0,6099113711.0,4562045544.0,163201110.0,1621000000.0,68200000.0,892.0,
IR-O-U-0573,2025,Overall,2022-23,256500000.0,761461375.0,67110522.0,2300000.0,648459019.0,7134146302.0,2482172231.0,67110522.0,1938160422.0,76400000.0,956.0,
IR-O-U-0573,2025,Overall,2021-22,189496133.0,543377993.0,23457891.0,3882469.0,219791746.0,6367568115.0,3237288905.0,23457891.0,1618621436.0,31171059.0,931.0,
IR-O-U-0560,2025,Overall,2023-24,,,,,,4331714168.0,1604825569.0,141753089.0,1174512297.0,1303551009.0,291.0,94.0
IR-O-U-0560,2025,Overall,2022-23,,,,,,3907376482.0,1409765421.0,95008795.0,1048728402.0,843166241.0,188.0,87.0
IR-O-U-0560,2025,Overall,2021-22,,,,,,3388274784.0,1194098948.0,16575462.0,785161466.0,594570588.0,201.0,68.0
IR-O-N-15,2025,Overall,2023-24,246913768.0,,,,,24610046610.0,15916247013.0,177901333.0,2001358478.0,465587070.0,981.0,201.0
IR-O-N-15,2025,Overall,2022-23,314194886.0,,,,,22354495136.0,13110886380.0,160099955.0,1970827533.0,426991567.0,904.0,170.0
IR-O-N-15,2025,Overall,2021-22,69800856.0,,,,,20097015363.0,11599119623.0,21267185.0,1018179784.0,460815701.0,609.0,35.0
IR-O-U-0109,2025,Overall,2023-24,14396830.0,,,,,5010917173.0,1152536145.0,684169.0,678674854.0,3950893.0,274.0,34.0
IR-O-U-0109,2025,Overall,2022-23,13389021.0,,,,,4739997024.0,954902450.0,584817.0,281390442.0,2090723.0,193.0,48.0
IR-O-U-0109,2025,Overall,2021-22,8269264.0,,,,,4438181163.0,953325482.0,3751541.0,298611768.0,10918644.0,298.0,54.0
IR-O-U-0500,2025,Overall,2023-24,98191113.0,1066144689.0,61617350.0,300000.0,456283812.0,14602652173.0,7487949716.0,61617350.0,1998784433.0,8083974.0,598.0,87.0
IR-O-U-0500,2025,Overall,2022-23,76505317.0,716048897.0,104822367.0,0.0,254269584.0,16202283739.0,6168115794.0,104822367.0,2069435606.0,14912315.0,648.0,47.0
IR-O-U-0500,2025,Overall,2021-22,18579661.0,890629838.0,1474092.0,0.0,214456345.0,13112615287.0,4973468020.0,1474092.0,3589149887.0,1890000.0,482.0,60.0
IR-O-U-0053,2025,Overall,2023-24,144888953.0,511768358.0,55123615.0,0.0,494657138.0,1987664697.0,1323045038.0,55123615.0,1387789676.0,22810259.0,348.0,
IR-O-U-0053,2025,Overall,2022-23,212549726.0,570399409.0,85410030.0,0.0,678150953.0,1835256296.0,1026826502.0,85410030.0,1446656015.0,34780000.0,330.0,
IR-O-U-0053,2025,Overall,2021-22,122976870.0,317904320.0,12338782.0,0.0,689764913.0,1748454897.0,810328532.0,12338782.0,1402100000.0,12513845.0,308.0,
IR-O-U-0013,2025,Overall,2023-24,28995305.0,337408737.0,0.0,0.0,400422417.0,,,,1330603386.0,68584000.0,188.0,86.0
IR-O-U-0013,2025,Overall,2022-23,54273351.0,354297902.0,0.0,0.0,222495370.0,,,,797745442.0,59433750.0,315.0,113.0
IR-O-U-0013,2025,Overall,2021-22,35657429.0,360785745.0,600000.0,70092.0,135612446.0,,,,218555338.0,53242560.0,84.0,63.0
IR-O-U-0108,2025,Overall,2023-24,,,,,,4824402880.0,1962997462.0,30764088.0,936667416.0,187357109.0,204.0,27.0
IR-O-U-0108,2025,Overall,2022-23,,,,,,4422822436.0,2152570384.0,8010831.0,783988393.0,139300890.0,196.0,47.0
IR-O-U-0108,2025,Overall,2021-22,,,,,,4651995309.0,1542906463.0,4998272.0,779349473.0,145628142.0,180.0,47.0
IR-O-U-0234,2025,Overall,2023-24,,,,,,8913361322.0,12387356736.0,133065222.0,473138286.0,1465945107.0,444.0,150.0
IR-O-U-0234,2025,Overall,2022-23,,,,,,8053308454.0,10582035941.0,71791417.0,350126083.0,1397968677.0,385.0,150.0
IR-O-U-0234,2025,Overall,2021-22,,,,,,7134071485.0,8338859218.0,26027749.0,318223448.0,995661919.0,356.0,110.0
IR-O-U-0120,2025,Overall,2023-24,446439732.0,322077564.0,28441385.0,2737246.0,275200929.0,7310619278.0,3129263091.0,28441385.0,751219345.0,43450300.0,,
IR-O-U-0120,2025,Overall,2022-23,341723984.0,265608758.0,7470928.0,0.0,226938232.0,10393472688.0,2932790313.0,7470928.0,491071150.0,39859440.0,,
IR-O-U-0120,2025,Overall,2021-22,31434945.0,178906415.0,1602729.0,0.0,151202622.0,8052731159.0,2178649849.0,1602729.0,555256974.0,37828840.0,,
IR-O-U-0391,2025,Overall,2023-24,206378749.0,1439074549.0,13269700.0,4475014.0,451992463.0,,,,476006612.0,4066464397.0,425.0,118.0
IR-O-U-0391,2025,Overall,2022-23,12267892.0,685633400.0,23591679.0,0.0,159091114.0,,,,330600706.0,3262182687.0,257.0,62.0
IR-O-U-0391,2025,Overall,2021-22,122239989.0,412301879.0,27492623.0,0.0,213137853.0,,,,513082486.0,2940053382.0,301.0,105.0
IR-O-U-0436,2025,Overall,2023-24,174315953.0,622603154.0,109290564.0,0.0,2531001177.0,6921167845.0,3691156054.0,109290564.0,981189360.0,11504289.0,151.0,82.0
IR-O-U-0436,2025,Overall,2022-23,326785511.0,649470796.0,72786927.0,3706360.0,2727163555.0,5100302169.0,2981516633.0,72786927.0,2604824076.0,18797000.0,124.0,79.0
IR-O-U-0436,2025,Overall,2021-22,312632511.0,1585279751.0,49952693.0,7236465.0,416220662.0,4488789410.0,3860192896.0,49952693.0,2413512577.0,17902576.0,107.0,70.0
IR-O-U-0575,2025,Overall,2023-24,155553612.0,110600901.0,27823616.0,0.0,32172540.0,2063291008.0,1612647309.0,27823616.0,367112181.0,304911334.0,121.0,55.0
IR-O-U-0575,2025,Overall,2022-23,85546840.0,80991182.0,10677522.0,0.0,46580795.0,2053921331.0,1580144069.0,10677522.0,365928471.0,274038412.0,140.0,49.0
IR-O-U-0575,2025,Overall,2021-22,118897218.0,59161771.0,11909721.0,0.0,8943698.0,2015559780.0,1216019531.0,11909721.0,275198783.0,163177698.0,213.0,68.0
IR-O-U-0496,2025,Overall,2023-24,46138855.0,211874534.0,1057038.0,500000.0,179560680.0,,,,807603543.0,4861632.0,243.0,64.0
IR-O-U-0496,2025,Overall,2022-23,20356607.0,125079979.0,1764152.0,569300.0,139733856.0,,,,751286253.0,2303200.0,227.0,59.0
IR-O-U-0496,2025,Overall,2021-22,22280194.0,211659826.0,714321.0,640000.0,107514290.0,,,,379815309.0,5006662.0,184.0,44.0
IR-O-U-0304,2025,Overall,2023-24,,,,,,5855164800.0,1481173662.0,24293967.0,10378616020.0,5605000.0,776.0,171.0
IR-O-U-0304,2025,Overall,2022-23,,,,,,4951891949.0,1741064402.0,23830215.0,7026084000.0,2958950.0,581.0,176.0
IR-O-U-0304,2025,Overall,2021-22,,,,,,3775014302.0,1081196991.0,22738869.0,5200875480.0,439008.0,500.0,192.0
IR-O-U-0490,2025,Overall,2023-24,111109420.0,666433782.0,8628067.0,0.0,980768661.0,6142351839.0,,,202868433.0,3358635.0,201.0,31.0
IR-O-U-0490,2025,Overall,2022-23,99657033.0,376100040.0,3320766.0,0.0,369059441.0,4218743253.0,,,139337324.0,1012800.0,146.0,31.0
IR-O-U-0490,2025,Overall,2021-22,1772156.0,123067132.0,3942784.0,0.0,131909702.0,3493550840.0,,,225184388.0,476926.0,127.0,23.0
IR-O-U-0473,2025,Overall,2023-24,486608306.0,,,,,8483937383.0,8363628455.0,70932682.0,203093412.0,39676884.0,127.0,34.0
IR-O-U-0473,2025,Overall,2022-23,88929136.0,,,,,6758113615.0,7015962566.0,11726168.0,282447565.0,46465192.0,391.0,343.0
IR-O-U-0473,2025,Overall,2021-22,77800000.0,,,,,5578155847.0,7432303755.0,15473586.0,90703348.0,12901025.0,147.0,27.0
IR-O-I-1441,2025,Overall,2023-24,165441513.0,335634073.0,59100872.0,26485334.0,76891154.0,3015055107.0,2360875664.0,59100872.0,31051289.0,87020000.0,59.0,
IR-O-I-1441,2025,Overall,2022-23,98948174.0,254874181.0,8743874.0,21911301.0,109152715.0,2321547000.0,2257747057.0,8743874.0,283062130.0,77800000.0,3038.0,
IR-O-I-1441,2025,Overall,2021-22,81861734.0,396182031.0,6978436.0,28811762.0,60982868.0,1741154100.0,1231532729.0,6978436.0,6431200.0,62920000.0,5225.0,
IR-O-U-0101,2025,Overall,2023-24,10408257.0,190018542.0,61394145.0,110000.0,602727797.0,2943354434.0,708267463.0,61394145.0,2068392061.0,4142940.0,,
IR-O-U-0101,2025,Overall,2022-23,409034.0,155392263.0,268839724.0,694000.0,160022800.0,2631588452.0,701625290.0,268839724.0,1531225000.0,2749200.0,,
IR-O-U-0101,2025,Overall,2021-22,7650151.0,117782112.0,104406203.0,0.0,80321443.0,2519619062.0,42677989.0,104406203.0,1393402921.0,0.0,,
IR-O-U-0363,2025,Overall,2023-24,127660511.0,2440358078.0,151488317.0,125841264.0,422403458.0,4903543325.0,4652519011.0,151488317.0,103864000.0,3600000.0,102.0,48.0
IR-O-U-0363,2025,Overall,2022-23,98226181.0,1851842747.0,71280074.0,106162311.0,309763734.0,3533497705.0,3997169417.0,71280074.0,97101000.0,3600000.0,88.0,35.0
IR-O-U-0363,2025,Overall,2021-22,55835036.0,1622482202.0,42698311.0,73157406.0,252141834.0,3204269144.0,3391429539.0,42698311.0,92545000.0,3600000.0,71.0,33.0
IR-O-U-0042,2025,Overall,2023-24,78259141.0,,,,,5397313255.0,990197486.0,26135808.0,1014356384.0,5304038.0,455.0,51.0
IR-O-U-0042,2025,Overall,2022-23,102482928.0,,,,,1717563898.0,766091697.0,13300000.0,650934326.0,10455202.0,458.0,55.0
IR-O-U-0042,2025,Overall,2021-22,29996240.0,,,,,1806287335.0,65380826.0,334892.0,304072791.0,10105793.0,378.0,78.0
IR-O-U-0273,2025,Overall,2023-24,55235239.0,177000729.0,30840722.0,0.0,57909848.0,822579933.0,724344355.0,30840722.0,502903454.0,48093178.0,265.0,
IR-O-U-0273,2025,Overall,2022-23,47193543.0,259181099.0,24535200.0,0.0,91974617.0,667850076.0,569258068.0,24535200.0,330254903.0,15445800.0,174.0,
IR-O-U-0273,2025,Overall,2021-22,33385164.0,112076792.0,8881716.0,0.0,54747127.0,558261242.0,439197669.0,8881716.0,220649268.0,6464204.0,206.0,
IR-O-U-0356,2025,Overall,2023-24,147206216.0,938014331.0,143556482.0,15867859.0,511473245.0,4735635212.0,,,542910621.0,2361821.0,164.0,71.0
IR-O-U-0356,2025,Overall,2022-23,209533647.0,833425376.0,169214183.0,12467581.0,712872565.0,4492406967.0,,,204116643.0,0.0,151.0,61.0
IR-O-U-0356,2025,Overall,2021-22,192329314.0,480509828.0,102664704.0,0.0,380071240.0,2938470643.0,,,99127693.0,0.0,126.0,49.0
IR-O-U-0439,2025,Overall,2023-24,9754071.0,305046242.0,36210576.0,13000.0,21008301.0,3288496578.0,562083820.0,36210576.0,224679428.0,334999.0,98.0,46.0
IR-O-U-0439,2025,Overall,2022-23,45053544.0,192178059.0,18785348.0,29170.0,26441907.0,2965738148.0,689783304.0,18785348.0,383628283.0,75000.0,93.0,46.0
IR-O-U-0439,2025,Overall,2021-22,42875287.0,253732514.0,13762213.0,0.0,15095120.0,2611261352.0,370650016.0,13762213.0,468110570.0,415000.0,119.0,49.0
IR-O-U-0467,2025,Overall,2023-24,52396558.0,124679797.0,10364242.0,619000.0,623475615.0,2373252271.0,1216131460.0,10364242.0,95028755.0,1868745.0,36.0,14.0
IR-O-U-0467,2025,Overall,2022-23,1178898.0,130306156.0,4145050.0,0.0,400294723.0,1453779361.0,1166316999.0,4145050.0,147760093.0,9707450.0,47.0,23.0
IR-O-U-0467,2025,Overall,2021-22,3296375.0,306156312.0,11207208.0,675000.0,426347711.0,1463451612.0,984356624.0,11207208.0,165680107.0,10709581.0,43.0,14.0
IR-O-U-0701,2025,Overall,2023-24,33059889.0,519202989.0,12639361.0,0.0,,2190139688.0,1537627120.0,42421440.0,442254499.0,9759083.0,453.0,100.0
IR-O-U-0701,2025,Overall,2022-23,90573233.0,301637795.0,15429016.0,0.0,,2087636535.0,1636481738.0,23570324.0,328564287.0,408157.0,421.0,82.0
IR-O-U-0701,2025,Overall,2021-22,83885967.0,147678327.0,26504291.0,2691003.0,,1727284473.0,1335296684.0,6624328.0,290548221.0,0.0,325.0,52.0
IR-O-U-0747,2025,Overall,2023-24,59483710.0,273814749.0,9880134.0,264540.0,780251913.0,2725131560.0,,,655277000.0,0.0,160.0,129.0
IR-O-U-0747,2025,Overall,2022-23,56922211.0,329009330.0,9443035.0,220450.0,746652549.0,2633158370.0,,,641585000.0,0.0,148.0,146.0
IR-O-U-0747,2025,Overall,2021-22,53420242.0,337516188.0,9836097.0,371250.0,702366808.0,2550029710.0,,,631984600.0,0.0,120.0,101.0
IR-O-U-0079,2025,Overall,2023-24,,,,,,14830470319.0,3224765346.0,177610309.0,976761466.0,0.0,968.0,125.0
IR-O-U-0079,2025,Overall,2022-23,,,,,,13774797118.0,3671136587.0,130550262.0,710194411.0,0.0,918.0,114.0
IR-O-U-0079,2025,Overall,2021-22,,,,,,13097841662.0,3220937770.0,19514863.0,653055997.0,0.0,951.0,115.0
IR-O-U-0357,2025,Overall,2023-24,72063052.0,81511869.0,37625961.0,3989200.0,274366493.0,1438307087.0,1519387069.0,37625961.0,141807224.0,4300000.0,158.0,77.0
IR-O-U-0357,2025,Overall,2022-23,42230406.0,120611205.0,96117869.0,2785851.0,97721003.0,1220295150.0,1293886009.0,96117869.0,212303423.0,500000.0,86.0,36.0
IR-O-U-0357,2025,Overall,2021-22,20758825.0,109741407.0,23973538.0,471680.0,19294798.0,1130293351.0,1001070959.0,23973538.0,205450679.0,0.0,122.0,84.0
IR-O-U-0205,2025,Overall,2023-24,86900300.0,203212190.0,33203365.0,0.0,133980866.0,1980321612.0,1531827189.0,33203365.0,428052879.0,34042121.0,242.0,62.0
IR-O-U-0205,2025,Overall,2022-23,79785921.0,423338548.0,20185709.0,0.0,97273747.0,1710510938.0,942376807.0,20185709.0,305374620.0,3748250.0,166.0,52.0
IR-O-U-0205,2025,Overall,2021-22,108122599.0,301813602.0,9972172.0,4328508.0,138188357.0,1535808218.0,890268162.0,9972172.0,262167444.0,0.0,165.0,51.0
IR-O-U-0064,2025,Overall,2023-24,121605650.0,337272917.0,38997493.0,0.0,124005462.0,662210115.0,776352724.0,38997493.0,1208780887.0,275879539.0,110.0,
IR-O-U-0064,2025,Overall,2022-23,126432017.0,713805099.0,20723857.0,0.0,123539258.0,562171509.0,573194133.0,20723857.0,442548462.0,174538650.0,63.0,
IR-O-U-0064,2025,Overall,2021-22,96756610.0,329329209.0,14033011.0,0.0,89163954.0,466680578.0,472562854.0,14033011.0,436466319.0,6795090.0,40.0,
IR-O-U-0497,2025,Overall,2023-24,65292858.0,13991500.0,0.0,,,3908974075.0,3204534882.0,94135839.0,127972571.0,106221521.0,150.0,51.0
IR-O-U-0497,2025,Overall,2022-23,45757711.0,5231502.0,0.0,,,2432645262.0,2899206047.0,53367486.0,201477096.0,840532124.0,121.0,51.0
IR-O-U-0497,2025,Overall,2021-22,37173521.0,6654459.0,0.0,,,2287648514.0,2486037593.0,11251967.0,60961825.0,85570159.0,47.0,20.0
IR-O-U-0222,2025,Overall,2023-24,,,,,,1960513564.0,3555996185.0,35297194.0,225263878.0,157082473.0,155.0,68.0
IR-O-U-0222,2025,Overall,2022-23,,,,,,1903411498.0,3269981842.0,59123218.0,148947314.0,72301925.0,156.0,66.0
IR-O-U-0222,2025,Overall,2021-22,,,,,,1898048825.0,3861569022.0,57401183.0,260334043.0,69521082.0,125.0,62.0
IR-O-U-0139,2025,Overall,2023-24,66119918.0,199890174.0,6185036.0,227776.0,28334309.0,,,,1099233686.0,13789479.0,293.0,72.0
IR-O-U-0139,2025,Overall,2022-23,31339902.0,216414304.0,1787382.0,934063.0,13052790.0,,,,575094530.0,0.0,262.0,53.0
IR-O-U-0139,2025,Overall,2021-22,25595838.0,362655942.0,9813209.0,910237.0,16597999.0,,,,349666660.0,0.0,242.0,49.0
IR-O-U-0329,2025,Overall,2023-24,429598512.0,929207663.0,214260182.0,38858094.0,481990890.0,5048381957.0,6089495264.0,214260182.0,150990542.0,690716352.0,,
IR-O-U-0329,2025,Overall,2022-23,392278038.0,878585068.0,107042379.0,32656005.0,65255493.0,4087389801.0,5826113821.0,107042379.0,100109423.0,265074932.0,,
IR-O-U-0329,2025,Overall,2021-22,359662459.0,595648618.0,95432953.0,0.0,8477032.0,3397725995.0,5094042699.0,95432953.0,73788777.0,240900356.0,,
IR-O-U-0006,2025,Overall,2023-24,61642290.0,1020124576.0,452476636.0,16699882.0,482732694.0,,,,506520405.0,160000000.0,92.0,52.0
IR-O-U-0006,2025,Overall,2022-23,52572682.0,954634120.0,361250800.0,11133255.0,419767560.0,,,,503319397.0,157350000.0,87.0,71.0
IR-O-U-0006,2025,Overall,2021-22,40766679.0,718079188.0,216876000.0,10277000.0,381700000.0,,,,325481618.0,85438020.0,58.0,43.0
IR-O-U-0260,2025,Overall,2023-24,95559055.0,134390083.0,199393488.0,0.0,774073128.0,,,,363127216.0,142168428.0,53.0,43.0
IR-O-U-0260,2025,Overall,2022-23,94441104.0,147847409.0,190384204.0,0.0,684160010.0,,,,332000000.0,130940673.0,48.0,41.0
IR-O-U-0260,2025,Overall,2021-22,91242364.0,138377014.0,176610900.0,0.0,651838908.0,,,,262830217.0,0.0,42.0,38.0
IR-O-U-0368,2025,Overall,2023-24,118992540.0,393045726.0,346133.0,52303727.0,790457081.0,7790436751.0,,,269931212.0,4000000.0,206.0,67.0
IR-O-U-0368,2025,Overall,2022-23,111434308.0,305421042.0,436549.0,43502688.0,7654890.0,6900000000.0,,,159947362.0,3670000.0,119.0,48.0
IR-O-U-0368,2025,Overall,2021-22,62771054.0,547819161.0,162815.0,12722020.0,1805473.0,6000000000.0,,,151282823.0,0.0,129.0,44.0
IR-O-I-1480,2025,Overall,2023-24,51858067.0,196945696.0,109869511.0,173100000.0,469988655.0,,,,340729000.0,0.0,43.0,22.0
IR-O-I-1480,2025,Overall,2022-23,33629124.0,129187496.0,108295000.0,372400000.0,272784422.0,,,,108490000.0,0.0,44.0,20.0
IR-O-I-1480,2025,Overall,2021-22,28512132.0,109245176.0,88353428.0,275200000.0,204657256.0,,,,103620000.0,1050000.0,52.0,24.0
IR-O-U-0263,2025,Overall,2023-24,76443532.0,400907837.0,21845275.0,2934343.0,419475391.0,,,,153638167.0,946000.0,211.0,44.0
IR-O-U-0263,2025,Overall,2022-23,66466009.0,244789093.0,15664244.0,2584600.0,132301127.0,,,,114089183.0,767018.0,116.0,31.0
IR-O-U-0263,2025,Overall,2021-22,7724315.0,215549653.0,9019423.0,1785350.0,162225830.0,,,,109252753.0,547672.0,85.0,23.0
IR-O-U-0020,2025,Overall,2023-24,67591588.0,199225799.0,6821997.0,0.0,224773883.0,2042845770.0,652957494.0,6821997.0,112408000.0,50291600.0,279.0,
IR-O-U-0020,2025,Overall,2022-23,63137071.0,235735980.0,4169484.0,0.0,157423121.0,1641916781.0,1082207336.0,4169484.0,103573102.0,49800000.0,234.0,
IR-O-U-0020,2025,Overall,2021-22,55417148.0,81223069.0,3399268.0,0.0,49970718.0,1200468805.0,909584115.0,3399268.0,76184000.0,1658989.0,159.0,
IR-O-U-0570,2025,Overall,2023-24,1286462.0,16476403.0,65000.0,0.0,4753701.0,1984551305.0,,,149799014.0,0.0,275.0,10.0
IR-O-U-0570,2025,Overall,2022-23,5555366.0,21262211.0,134942.0,0.0,99542741.0,1804110327.0,,,146763387.0,400050.0,142.0,13.0
IR-O-U-0570,2025,Overall,2021-22,6673450.0,1899935.0,98464460.0,0.0,866493.0,1836977631.0,,,921245785.0,4744670.0,648.0,66.0
IR-O-U-0458,2025,Overall,2023-24,49825710.0,96827305.0,122264000.0,18806257.0,162887204.0,1219360285.0,731946822.0,122264000.0,25410374.0,3528760.0,28.0,14.0
IR-O-U-0458,2025,Overall,2022-23,41729006.0,95722188.0,108509777.0,20097401.0,164375109.0,1005128903.0,690873212.0,108509777.0,25047175.0,95180043.0,31.0,12.0
IR-O-U-0458,2025,Overall,2021-22,38029303.0,98865012.0,89437206.0,19726109.0,180129433.0,941286045.0,667280919.0,89437206.0,1500000.0,92083759.0,237.0,120.0
IR-O-U-0379,2025,Overall,2023-24,,,,,,2676304594.0,1166444473.0,8711763.0,2119529.0,38324589.0,62.0,12.0
IR-O-U-0379,2025,Overall,2022-23,,,,,,2221724117.0,1276316715.0,6092645.0,2223000.0,64110734.0,1014.0,108.0
IR-O-U-0379,2025,Overall,2021-22,,,,,,1766256850.0,1288607253.0,2345026.0,5680000.0,46276142.0,176.0,16.0
IR-O-U-0253,2025,Overall,2023-24,28894405.0,839068856.0,47291787.0,1508218.0,186773796.0,1980157991.0,565395418.0,47291787.0,1215165139.0,60944629.0,193.0,
IR-O-U-0253,2025,Overall,2022-23,33478959.0,239994170.0,34531795.0,800433.0,50237642.0,2017421882.0,381402411.0,34531795.0,853721689.0,36055869.0,139.0,
IR-O-U-0253,2025,Overall,2021-22,33127079.0,53126381.0,8562360.0,393558.0,38757126.0,1900883142.0,165943678.0,8562360.0,108458653.0,44154427.0,115.0,
IR-O-U-0476,2025,Overall,2023-24,59395774.0,287566940.0,90700234.0,0.0,504937398.0,1152583960.0,1918266423.0,90700234.0,290180703.0,185141150.0,84.0,22.0
IR-O-U-0476,2025,Overall,2022-23,46232672.0,449405590.0,88756156.0,6370252.0,705309031.0,1049981956.0,1274933781.0,88756156.0,539685492.0,120536300.0,73.0,18.0
IR-O-U-0476,2025,Overall,2021-22,33739883.0,411204068.0,45032414.0,0.0,1684946106.0,886185978.0,532275068.0,45032414.0,105126356.0,128255235.0,87.0,14.0
IR-O-U-0052,2025,Overall,2023-24,67287342.0,157098245.0,28942188.0,892000.0,242823353.0,,,,656120864.0,0.0,159.0,32.0
IR-O-U-0052,2025,Overall,2022-23,37606199.0,125952605.0,32556877.0,785000.0,297562863.0,,,,437762328.0,0.0,118.0,37.0
IR-O-U-0052,2025,Overall,2021-22,34323090.0,38919801.0,30285960.0,735000.0,284937050.0,,,,214663539.0,0.0,114.0,30.0
IR-O-U-0027,2025,Overall,2023-24,,,,,,6537500000.0,1924000000.0,83500000.0,31760774.0,54775435.0,65.0,22.0
IR-O-U-0027,2025,Overall,2022-23,,,,,,5995987000.0,1855650000.0,35000000.0,148543926.0,53425586.0,62.0,22.0
IR-O-U-0027,2025,Overall,2021-22,,,,,,5420000000.0,1500000000.0,50000000.0,326034526.0,88766815.0,56.0,27.0
IR-O-U-0237,2025,Overall,2023-24,62311577.0,452001358.0,57511059.0,6858525.0,1039789220.0,,,,195902479.0,4456990.0,258.0,40.0
IR-O-U-0237,2025,Overall,2022-23,60292768.0,1078378262.0,91327111.0,7248536.0,833963984.0,,,,175048330.0,6647790.0,200.0,25.0
IR-O-U-0237,2025,Overall,2021-22,56502054.0,645588899.0,17595230.0,2724170.0,603768043.0,,,,476809314.0,14242191.0,222.0,64.0
IR-O-U-0305,2025,Overall,2023-24,68395822.0,282202560.0,24742673.0,0.0,45716994.0,730067921.0,660524610.0,24742673.0,990207381.0,0.0,165.0,
IR-O-U-0305,2025,Overall,2022-23,68288635.0,255432712.0,834335.0,0.0,53396892.0,673939924.0,595698749.0,834335.0,388278106.0,0.0,132.0,
IR-O-U-0305,2025,Overall,2021-22,63874512.0,276586059.0,45710.0,0.0,44069295.0,638620490.0,555577582.0,45710.0,347420087.0,0.0,157.0,
IR-O-U-0378,2025,Overall,2023-24,59215538.0,317943911.0,5179903.0,0.0,764043847.0,,,,645010502.0,8752917.0,206.0,43.0
IR-O-U-0378,2025,Overall,2022-23,75746137.0,213322815.0,2268087.0,0.0,12459316.0,,,,552857140.0,6275600.0,141.0,32.0
IR-O-U-0378,2025,Overall,2021-22,39879613.0,175879552.0,9914230.0,0.0,19760201.0,,,,103527107.0,5593684.0,122.0,20.0
IR-O-U-0078,2025,Overall,2023-24,,,,,,6606015727.0,1186084017.0,8299604.0,417827398.0,150015816.0,143.0,48.0
IR-O-U-0078,2025,Overall,2022-23,,,,,,5655246239.0,1189606063.0,8384773.0,198419807.0,67132788.0,275.0,94.0
IR-O-U-0078,2025,Overall,2021-22,,,,,,5032443503.0,1329350192.0,2460256.0,217853669.0,28310647.0,261.0,26.0
IR-O-U-0184,2025,Overall,2023-24,72507108.0,107640688.0,145737145.0,22864463.0,71658477.0,,,,286285292.0,53231169.0,195.0,56.0
IR-O-U-0184,2025,Overall,2022-23,70004195.0,89947259.0,70111888.0,3744375.0,70457332.0,,,,156523142.0,42848404.0,170.0,48.0
IR-O-U-0184,2025,Overall,2021-22,35101891.0,37610048.0,46767696.0,387553.0,27833959.0,,,,114230547.0,3809631.0,163.0,37.0
IR-O-U-0196,2025,Overall,2023-24,36901055.0,263430210.0,12867510.0,13222083.0,124455443.0,3146970459.0,291689004.0,12867510.0,124445131.0,11200000.0,52.0,14.0
